"spp","dbh","ba","volume","x","y"
316,36,0.0706858347057703,0,114.41,706.07
541,39,0.0829576810088555,0,109.57,712.52
541,37,0.0746673670618824,0,101.28,717.47
541,57,0.177205460616549,2.65,117.24,712.5
316,52,0.147480321793521,1.67,100.99,733.91
541,41,0.0916843272688271,0,112.82,719.89
541,33,0.059395736106932,0,104.81,737.66
541,30,0.0490873852123405,0,107.27,741.99
316,34,0.0630500192282951,0,120.19,724.97
316,44,0.105592419745657,0,120.68,725.53
541,45,0.110446616727766,0,126.73,718.37
316,30,0.0490873852123405,0,130.43,727.67
316,30,0.0490873852123405,0,137.38,747.58
681,53,0.153207183401627,1.6,142.34,748.74
541,33,0.059395736106932,0,137.97,727.91
541,46,0.115409896788125,0,134.16,720.41
541,31,0.0524144190989547,0,146.3,728.91
316,50,0.136353847812057,1.73,142.11,723.79
541,39,0.0829576810088555,0,132.01,712.78
316,34,0.0630500192282951,0,145.78,689.29
541,39,0.0829576810088555,0,145.48,683.49
316,52,0.147480321793521,1.83,132.77,691.41
316,47,0.120482259926734,0,132.53,687.71
541,32,0.0558505360638185,0,140.2,669.47
972,30,0.0490873852123405,0,139.76,662.34
541,34,0.0630500192282951,0,143.57,651.79
316,33,0.059395736106932,0,127.43,686.85
316,36,0.0706858347057703,0,126.65,677.16
316,30,0.0490873852123405,0,121.99,695.23
541,36,0.0706858347057703,0,121.11,676.99
541,40,0.0872664625997165,0,116.9,676.8
541,33,0.059395736106932,0,116.44,683.57
541,32,0.0558505360638185,0,113.47,670.2
541,55,0.164988155852589,2.88,116.22,687.86
316,40,0.0872664625997165,0,118.27,696.11
316,33,0.059395736106932,0,165.43,53.16
316,35,0.0668133854279079,0,153.42,57.06
316,51,0.141862543263664,1.43,165.01,61.01
541,35,0.0668133854279079,0,161.96,62.44
316,40,0.0872664625997165,0,150.88,64.03
316,47,0.120482259926734,0,150.85,85.95
541,41,0.0916843272688271,0,155.43,83.81
316,40,0.0872664625997165,0,152.71,88.29
316,31,0.0524144190989547,0,163.32,89.53
611,60,0.196349540849362,2.71,168.78,89.83
316,42,0.0962112750161874,0,174.15,78.66
316,37,0.0746673670618824,0,178.47,100.65
731,62,0.209657676395819,3.3,187.67,99.47
316,33,0.059395736106932,0,190.95,101.46
316,30,0.0490873852123405,0,191.13,95.1
316,37,0.0746673670618824,0,184.81,78.92
316,38,0.0787579824962441,0,189.64,77.49
611,53,0.153207183401627,1.77,185.76,72.17
316,31,0.0524144190989547,0,172.55,78.45
975,54,0.159043128087983,1.57,200.12,82.26
316,33,0.059395736106932,0,193.25,70.65
316,47,0.120482259926734,0,199.71,68.79
316,34,0.0630500192282951,0,196.43,84.84
316,49,0.1309542354387,0,186.49,59.06
541,33,0.059395736106932,0,198.29,43.33
541,39,0.0829576810088555,0,186.76,30.71
316,39,0.0829576810088555,0,191.16,13.8
541,35,0.0668133854279079,0,185.54,20.7
541,30,0.0490873852123405,0,198.4,27.04
541,30,0.0490873852123405,0,184.55,30.54
762,30,0.0490873852123405,0,183.07,27.32
541,36,0.0706858347057703,0,175.67,35.53
316,38,0.0787579824962441,0,171.82,23.53
541,33,0.059395736106932,0,161.87,137.72
316,47,0.120482259926734,0,158.41,143.72
316,34,0.0630500192282951,0,151.37,137.57
316,34,0.0630500192282951,0,150.01,157.29
541,55,0.164988155852589,2.03,153.84,161.96
316,62,0.209657676395819,3.22,164.07,164.68
316,35,0.0668133854279079,0,153.87,177.96
541,43,0.100847305841797,0,149.15,190.16
316,32,0.0558505360638185,0,167.07,175.67
316,38,0.0787579824962441,0,156.56,188.53
316,41,0.0916843272688271,0,171.31,175.01
316,32,0.0558505360638185,0,149.4,217.71
316,30,0.0490873852123405,0,155.41,210.02
541,40,0.0872664625997165,0,159.45,219.77
316,34,0.0630500192282951,0,166.22,215.31
316,31,0.0524144190989547,0,167.05,215.74
611,75,0.306796157577128,4.31,170.27,218.04
541,39,0.0829576810088555,0,177.94,187.82
541,30,0.0490873852123405,0,179.87,192.94
316,46,0.115409896788125,0,195.13,216.51
316,34,0.0630500192282951,0,178.82,175.65
541,53,0.153207183401627,1.71,191.67,203.85
316,37,0.0746673670618824,0,190.06,190.26
316,45,0.110446616727766,0,189.35,188.34
541,45,0.110446616727766,0,198.92,196.39
316,30,0.0490873852123405,0,186.99,177.69
541,45,0.110446616727766,0,199.52,197.14
316,40,0.0872664625997165,0,191.4,162.36
316,45,0.110446616727766,0,198.13,144.58
316,44,0.105592419745657,0,183.18,158.46
316,39,0.0829576810088555,0,196.93,139.5
316,34,0.0630500192282951,0,199.4,142.26
316,47,0.120482259926734,0,190.38,142.65
541,51,0.141862543263664,1.5,179.3,154.71
316,37,0.0746673670618824,0,176.91,151.89
611,65,0.230438002802376,3.42,177.95,129.99
316,33,0.059395736106932,0,195.57,112.09
316,40,0.0872664625997165,0,170.88,122.12
316,35,0.0668133854279079,0,169.43,141.47
316,49,0.1309542354387,0,164.67,139.56
316,36,0.0706858347057703,0,157.12,119.57
316,33,0.059395736106932,0,161.01,255.49
316,48,0.125663706143592,0,149.87,242.4
541,36,0.0706858347057703,0,165.08,269.27
541,34,0.0630500192282951,0,169.63,270.77
61,30,0.0490873852123405,0,152.58,256.91
541,45,0.110446616727766,0,154.49,279.51
541,35,0.0668133854279079,0,159.8,321.34
541,36,0.0706858347057703,0,171.65,301.22
541,30,0.0490873852123405,0,177.37,291.9
541,36,0.0706858347057703,0,184.7,320.55
541,30,0.0490873852123405,0,187.69,304.91
541,46,0.115409896788125,0,188.87,291.36
541,38,0.0787579824962441,0,196.52,286.65
541,38,0.0787579824962441,0,189.81,279.58
541,46,0.115409896788125,0,196.36,281.49
541,32,0.0558505360638185,0,178.49,273.49
541,53,0.153207183401627,1.22,178.09,273.13
541,32,0.0558505360638185,0,194.64,248.94
541,35,0.0668133854279079,0,192.47,243.94
316,48,0.125663706143592,0,197.12,234.79
316,32,0.0558505360638185,0,197.26,233.14
541,31,0.0524144190989547,0,191.54,241.24
316,41,0.0916843272688271,0,192.15,236.4
316,40,0.0872664625997165,0,185.87,248.14
316,38,0.0787579824962441,0,183.7,236.34
316,40,0.0872664625997165,0,188.12,242.96
316,40,0.0872664625997165,0,182.52,219.88
316,32,0.0558505360638185,0,180.17,228.04
611,56,0.171042266695444,2,169.95,233.83
316,42,0.0962112750161874,0,165.01,225.79
316,30,0.0490873852123405,0,160.27,228.6
316,37,0.0746673670618824,0,162.68,242.19
316,41,0.0916843272688271,0,152.68,220.5
541,46,0.115409896788125,0,150.54,328.18
541,37,0.0746673670618824,0,150.05,337.33
541,55,0.164988155852589,2.03,158.99,352.84
541,31,0.0524144190989547,0,166.39,367.74
541,40,0.0872664625997165,0,152.47,368.68
541,37,0.0746673670618824,0,156.78,372.43
541,30,0.0490873852123405,0,150.76,365.81
541,51,0.141862543263664,0.81,147.36,415.05
541,33,0.059395736106932,0,150.17,415.41
541,37,0.0746673670618824,0,146.23,422.46
541,32,0.0558505360638185,0,151.04,420.99
541,47,0.120482259926734,0,157.24,415.18
541,32,0.0558505360638185,0,168.52,397.5
541,51,0.141862543263664,1.58,171.1,429.09
541,49,0.1309542354387,0,174.74,387.58
541,41,0.0916843272688271,0,182.21,425.12
541,55,0.164988155852589,2.21,188.58,425.34
541,32,0.0558505360638185,0,188.37,424.61
541,38,0.0787579824962441,0,199.58,429.71
541,39,0.0829576810088555,0,195.24,394.8
541,62,0.209657676395819,2.46,185.83,382.78
541,35,0.0668133854279079,0,196.26,375.99
541,37,0.0746673670618824,0,191.24,369.49
316,37,0.0746673670618824,0,194.24,339.69
541,39,0.0829576810088555,0,178.23,372.99
541,30,0.0490873852123405,0,185.54,349.91
541,33,0.059395736106932,0,188.1,340.91
316,61,0.202949067083466,2.23,177.05,332.51
541,50,0.136353847812057,0.99,173.61,372.11
541,36,0.0706858347057703,0,159.39,328.99
316,40,0.0872664625997165,0,161.75,459.73
541,31,0.0524144190989547,0,154.37,448.78
541,40,0.0872664625997165,0,153.28,449.55
541,34,0.0630500192282951,0,155.46,455.74
541,31,0.0524144190989547,0,161.7,471.64
541,39,0.0829576810088555,0,150.68,465.41
541,32,0.0558505360638185,0,162.34,479.34
316,48,0.125663706143592,0,155.99,482.76
541,37,0.0746673670618824,0,150,495.49
316,38,0.0787579824962441,0,162.97,510.9
541,32,0.0558505360638185,0,163.17,516.84
541,56,0.171042266695444,1.24,169.06,519.62
316,37,0.0746673670618824,0,166.17,536.53
541,34,0.0630500192282951,0,170.37,520.67
541,35,0.0668133854279079,0,180,516.84
541,41,0.0916843272688271,0,179.82,501.54
541,50,0.136353847812057,1.52,186.34,520.26
541,35,0.0668133854279079,0,197.43,533.55
316,48,0.125663706143592,0,194.88,526.86
541,43,0.100847305841797,0,198.46,532.44
316,38,0.0787579824962441,0,189.85,509.61
541,31,0.0524144190989547,0,196.8,512.29
541,39,0.0829576810088555,0,199.85,514.61
541,40,0.0872664625997165,0,181.68,494.76
541,30,0.0490873852123405,0,195.57,509.94
316,40,0.0872664625997165,0,201.03,489.77
541,34,0.0630500192282951,0,197.02,485.42
541,56,0.171042266695444,2.82,200.1,476.57
541,38,0.0787579824962441,0,202.11,472.5
316,30,0.0490873852123405,0,190.72,473.87
541,36,0.0706858347057703,0,198.81,453.94
316,33,0.059395736106932,0,197.3,439.14
541,48,0.125663706143592,0,185.58,464.34
316,30,0.0490873852123405,0,184.35,467.16
541,32,0.0558505360638185,0,192.9,443.04
541,42,0.0962112750161874,0,190.37,446.66
541,41,0.0916843272688271,0,190.76,444.04
316,42,0.0962112750161874,0,185.33,457.31
541,42,0.0962112750161874,0,187.42,441.19
316,41,0.0916843272688271,0,172.06,457.37
541,60,0.196349540849362,1.57,167.47,435.88
541,36,0.0706858347057703,0,161.5,436.46
316,30,0.0490873852123405,0,168.55,463.61
541,41,0.0916843272688271,0,158.8,440.79
541,59,0.189859097693508,2.34,170.32,587.4
541,53,0.153207183401627,2.37,169.18,586.44
975,40,0.0872664625997165,0,153.32,576.66
541,51,0.141862543263664,1.9,150.43,577.48
541,35,0.0668133854279079,0,151.06,578.91
316,35,0.0668133854279079,0,165.14,590.61
316,37,0.0746673670618824,0,152.33,587.08
541,56,0.171042266695444,2.82,149.45,593.98
316,48,0.125663706143592,0,148.66,609.32
541,34,0.0630500192282951,0,160.72,608.42
541,40,0.0872664625997165,0,148.7,628.16
541,43,0.100847305841797,0,148.88,629.27
541,37,0.0746673670618824,0,158.18,619.11
541,40,0.0872664625997165,0,150.23,632.94
541,32,0.0558505360638185,0,155.9,626.68
541,34,0.0630500192282951,0,153.42,630.66
541,31,0.0524144190989547,0,173.17,599.23
541,42,0.0962112750161874,0,172.13,602.79
541,39,0.0829576810088555,0,161.37,629.89
541,41,0.0916843272688271,0,165.4,635.83
541,44,0.105592419745657,0,167.6,628.37
316,30,0.0490873852123405,0,157.99,648.66
541,30,0.0490873852123405,0,160.56,642.56
541,31,0.0524144190989547,0,165.03,648.02
541,30,0.0490873852123405,0,170.97,641.06
541,38,0.0787579824962441,0,171.31,641.66
316,34,0.0630500192282951,0,175.54,616.37
316,46,0.115409896788125,0,177.55,630.04
975,71,0.274943898728232,4.42,180.38,639.84
541,31,0.0524144190989547,0,180.2,646.29
541,34,0.0630500192282951,0,185.14,641.14
541,35,0.0668133854279079,0,183.23,630.3
541,35,0.0668133854279079,0,189.62,634.99
316,38,0.0787579824962441,0,198.25,647.14
541,48,0.125663706143592,0,189.91,597.11
541,35,0.0668133854279079,0,189.62,596.53
541,33,0.059395736106932,0,187.53,594.06
316,40,0.0872664625997165,0,189.04,588.79
316,43,0.100847305841797,0,183.24,588.28
541,43,0.100847305841797,0,191.43,551.38
541,31,0.0524144190989547,0,181.35,564.15
541,51,0.141862543263664,1.74,171.33,548.46
731,33,0.059395736106932,0,171.3,563.23
541,40,0.0872664625997165,0,168.22,551.85
541,33,0.059395736106932,0,162.41,548.12
541,34,0.0630500192282951,0,152.06,549.64
541,37,0.0746673670618824,0,159.75,669.43
611,80,0.349065850398866,7.06,147.65,658.74
541,35,0.0668133854279079,0,167.95,697.59
541,37,0.0746673670618824,0,165.36,696.81
541,40,0.0872664625997165,0,153.62,690.56
541,41,0.0916843272688271,0,150.75,701.38
316,38,0.0787579824962441,0,154.9,705.43
541,37,0.0746673670618824,0,161.1,705.04
541,54,0.159043128087983,2.13,150.83,708.84
541,34,0.0630500192282951,0,158.91,713.98
316,44,0.105592419745657,0,149.07,736.52
541,57,0.177205460616549,2.18,162.96,723.56
316,71,0.274943898728232,4.08,174.17,704.87
316,38,0.0787579824962441,0,158.98,743.4
316,49,0.1309542354387,0,173.73,749.27
541,35,0.0668133854279079,0,175.45,726.11
316,35,0.0668133854279079,0,180.28,749.06
316,31,0.0524144190989547,0,184.4,733.54
316,36,0.0706858347057703,0,187.34,734.4
541,30,0.0490873852123405,0,184.2,725.79
316,40,0.0872664625997165,0,197.94,748.46
316,52,0.147480321793521,1.5,195.72,738.41
316,53,0.153207183401627,1.39,193.31,723.3
316,39,0.0829576810088555,0,187.41,711.99
316,37,0.0746673670618824,0,187.82,710.79
541,30,0.0490873852123405,0,186.56,705.19
541,57,0.177205460616549,2.56,197.23,700.69
541,41,0.0916843272688271,0,196.41,686.12
541,48,0.125663706143592,0,190.35,686.27
316,31,0.0524144190989547,0,195.24,691.84
541,45,0.110446616727766,0,198.68,673.82
316,33,0.059395736106932,0,194.5,672.96
541,39,0.0829576810088555,0,182,687.19
316,45,0.110446616727766,0,189.36,666.02
316,40,0.0872664625997165,0,182.52,669.24
316,30,0.0490873852123405,0,174.05,680.72
316,48,0.125663706143592,0,169.65,650.74
68,31,0.0524144190989547,0,164.8,658.61
541,40,0.0872664625997165,0,208.61,31.65
541,31,0.0524144190989547,0,212.93,40.03
541,31,0.0524144190989547,0,205.42,30.94
316,37,0.0746673670618824,0,206.44,43.07
541,37,0.0746673670618824,0,201.36,35.76
541,30,0.0490873852123405,0,200.84,78.71
316,36,0.0706858347057703,0,208.38,83.04
316,44,0.105592419745657,0,200.31,96.09
316,31,0.0524144190989547,0,211.51,96.41
316,41,0.0916843272688271,0,210.98,104.08
316,36,0.0706858347057703,0,218.71,86.27
316,31,0.0524144190989547,0,220.8,97.26
316,37,0.0746673670618824,0,225.97,68.79
541,56,0.171042266695444,2.82,226.86,96.79
316,35,0.0668133854279079,0,226.77,76.52
316,43,0.100847305841797,0,231.82,77.83
541,46,0.115409896788125,0,239.08,97.78
316,30,0.0490873852123405,0,235.07,81.84
316,33,0.059395736106932,0,244.11,108.39
316,30,0.0490873852123405,0,239.19,89.42
541,30,0.0490873852123405,0,244.24,77.53
541,31,0.0524144190989547,0,249.89,66.94
541,40,0.0872664625997165,0,240.31,61.97
541,44,0.105592419745657,0,236.2,58.18
541,37,0.0746673670618824,0,239.43,35.76
541,34,0.0630500192282951,0,231.59,46.03
541,32,0.0558505360638185,0,227.02,47.85
541,41,0.0916843272688271,0,227.82,20.19
541,41,0.0916843272688271,0,225.3,29.23
541,31,0.0524144190989547,0,213.8,38.64
316,45,0.110446616727766,0,211.49,140.49
316,33,0.059395736106932,0,204.78,131.4
316,43,0.100847305841797,0,202.21,140.83
316,44,0.105592419745657,0,218.47,160.76
316,51,0.141862543263664,1.51,216.32,160.52
316,42,0.0962112750161874,0,203.81,154.71
316,41,0.0916843272688271,0,201.98,169.31
316,44,0.105592419745657,0,222.14,166.44
316,50,0.136353847812057,1.35,218.11,170.27
541,45,0.110446616727766,0,210.63,175.8
316,52,0.147480321793521,1.32,209.94,182.53
316,40,0.0872664625997165,0,222.09,173.31
541,58,0.183477737615904,2.56,209.77,199.35
316,50,0.136353847812057,1.58,211.77,211.01
316,46,0.115409896788125,0,212.41,212.42
316,31,0.0524144190989547,0,218,210.54
316,30,0.0490873852123405,0,224.94,198.86
316,56,0.171042266695444,2.88,228.72,202.11
316,34,0.0630500192282951,0,233.73,208.71
316,48,0.125663706143592,0,228.43,172.56
316,47,0.120482259926734,0,243.21,211.18
316,34,0.0630500192282951,0,245.68,207.84
316,32,0.0558505360638185,0,249.32,199.39
316,50,0.136353847812057,1.35,241.03,179.36
316,31,0.0524144190989547,0,251.06,176.14
316,41,0.0916843272688271,0,232.38,167.38
316,44,0.105592419745657,0,245.12,165
316,39,0.0829576810088555,0,249.3,160.48
316,35,0.0668133854279079,0,250.77,154.44
316,47,0.120482259926734,0,242.38,154.33
316,37,0.0746673670618824,0,231.38,161.53
541,38,0.0787579824962441,0,244.94,151.76
316,46,0.115409896788125,0,238.9,138.13
316,40,0.0872664625997165,0,233.39,148.78
316,49,0.1309542354387,0,244.44,123.41
316,53,0.153207183401627,2.16,240.37,123.41
316,49,0.1309542354387,0,235.45,122.4
316,43,0.100847305841797,0,230.37,121.91
316,51,0.141862543263664,1.59,226.9,147.81
316,35,0.0668133854279079,0,224.1,118.54
316,40,0.0872664625997165,0,223.16,136.78
316,43,0.100847305841797,0,216.68,138.15
316,41,0.0916843272688271,0,207.86,115.91
316,30,0.0490873852123405,0,205.02,115.71
541,36,0.0706858347057703,0,204.59,232.91
316,31,0.0524144190989547,0,205.57,238.54
541,39,0.0829576810088555,0,207.38,275.61
541,39,0.0829576810088555,0,207.88,275.53
316,40,0.0872664625997165,0,224.01,275.42
541,52,0.147480321793521,1.9,205.34,299.19
316,33,0.059395736106932,0,222.81,286.16
660,34,0.0630500192282951,0,225.3,287.19
660,52,0.147480321793521,1.54,225.48,289.65
660,48,0.125663706143592,0,227.24,288.32
541,40,0.0872664625997165,0,215.87,324.99
541,30,0.0490873852123405,0,219.58,314.81
316,46,0.115409896788125,0,221.41,310.01
660,31,0.0524144190989547,0,224.18,324.71
660,34,0.0630500192282951,0,225.87,325.61
660,32,0.0558505360638185,0,226.31,324.99
541,56,0.171042266695444,2.73,230.45,313.74
316,32,0.0558505360638185,0,229.3,287.81
316,39,0.0829576810088555,0,231.72,287.98
541,31,0.0524144190989547,0,227.39,272.23
316,46,0.115409896788125,0,238.51,287.29
541,37,0.0746673670618824,0,245.19,294.64
541,43,0.100847305841797,0,240.72,267.43
541,34,0.0630500192282951,0,241.35,258.77
316,48,0.125663706143592,0,250.66,248.81
316,30,0.0490873852123405,0,241.37,245.44
541,54,0.159043128087983,2.22,245.58,233.72
541,40,0.0872664625997165,0,233.56,251.83
316,62,0.209657676395819,2.78,231.08,251.76
316,41,0.0916843272688271,0,239.87,232.52
316,33,0.059395736106932,0,246.66,221.83
541,44,0.105592419745657,0,235.69,231.54
316,36,0.0706858347057703,0,225.95,240.62
316,36,0.0706858347057703,0,223.57,224.55
316,37,0.0746673670618824,0,221.09,233.16
316,32,0.0558505360638185,0,215.39,239.25
541,40,0.0872664625997165,0,202.41,220.59
316,36,0.0706858347057703,0,207.78,236.14
541,47,0.120482259926734,0,212.16,347.01
541,49,0.1309542354387,0,203.44,378.24
541,41,0.0916843272688271,0,203.83,379.99
541,50,0.136353847812057,1.18,219.53,380.29
541,53,0.153207183401627,1.22,213.93,384.94
541,42,0.0962112750161874,0,214.46,386.23
541,30,0.0490873852123405,0,220.95,386.08
680,33,0.059395736106932,0,222.98,395.04
541,35,0.0668133854279079,0,210.39,429.06
541,41,0.0916843272688271,0,226.47,397.11
541,30,0.0490873852123405,0,225.1,406.03
541,48,0.125663706143592,0,231.79,402.9
541,43,0.100847305841797,0,232.41,400.8
541,40,0.0872664625997165,0,231.75,392.49
541,30,0.0490873852123405,0,232.07,388.46
541,42,0.0962112750161874,0,251.35,413.85
541,45,0.110446616727766,0,243.06,401.46
680,31,0.0524144190989547,0,246.28,405.77
541,47,0.120482259926734,0,249.37,407.66
541,33,0.059395736106932,0,251.7,396.17
541,48,0.125663706143592,0,247.05,388.35
541,33,0.059395736106932,0,246.42,343.86
541,48,0.125663706143592,0,252.29,331.24
316,67,0.24483696913133,2.63,242.26,339.71
316,46,0.115409896788125,0,241.47,338.94
660,34,0.0630500192282951,0,224.57,329.91
541,36,0.0706858347057703,0,222.05,347.19
541,31,0.0524144190989547,0,213.16,335.94
316,45,0.110446616727766,0,208.86,326.44
316,48,0.125663706143592,0,208.37,326.96
316,52,0.147480321793521,1.41,213.35,464.06
541,39,0.0829576810088555,0,201.56,441.13
316,36,0.0706858347057703,0,215.26,476.91
316,34,0.0630500192282951,0,212.4,473.79
316,39,0.0829576810088555,0,204.75,465.84
541,38,0.0787579824962441,0,203.58,462.56
541,40,0.0872664625997165,0,199.95,472.69
316,39,0.0829576810088555,0,209.32,487.95
541,33,0.059395736106932,0,205.93,493.69
541,30,0.0490873852123405,0,200.89,510.06
316,35,0.0668133854279079,0,211.44,511.82
541,40,0.0872664625997165,0,212.9,520.18
316,49,0.1309542354387,0,218.76,524.44
541,35,0.0668133854279079,0,226.37,504.54
541,47,0.120482259926734,0,228.85,512.1
316,33,0.059395736106932,0,237.57,521.42
316,38,0.0787579824962441,0,238.06,520.44
316,45,0.110446616727766,0,238.62,520.91
541,47,0.120482259926734,0,238.88,514.07
541,30,0.0490873852123405,0,247.8,531.36
541,43,0.100847305841797,0,241.12,502.46
541,48,0.125663706143592,0,249.35,534.71
541,51,0.141862543263664,1.74,240.23,495.79
541,46,0.115409896788125,0,234.42,487.8
316,50,0.136353847812057,1.43,251.26,483.66
541,37,0.0746673670618824,0,250.86,469.82
541,39,0.0829576810088555,0,243.2,469.07
541,32,0.0558505360638185,0,232.58,506.38
541,43,0.100847305841797,0,231.91,475.29
541,30,0.0490873852123405,0,243.93,458.27
541,40,0.0872664625997165,0,251.39,454.91
541,32,0.0558505360638185,0,238.42,457.63
541,41,0.0916843272688271,0,243.15,440.29
541,51,0.141862543263664,2.12,235.33,451.65
680,30,0.0490873852123405,0,229.98,445.26
541,37,0.0746673670618824,0,227.76,454.07
541,55,0.164988155852589,1.2,226.87,444.64
541,62,0.209657676395819,2.58,217.65,438.94
541,42,0.0962112750161874,0,218.27,444.21
541,31,0.0524144190989547,0,218.56,445.56
541,36,0.0706858347057703,0,224.07,475.59
541,44,0.105592419745657,0,206.36,444.11
541,30,0.0490873852123405,0,202.51,553.54
316,30,0.0490873852123405,0,203.45,587.81
316,33,0.059395736106932,0,204.55,589.84
541,37,0.0746673670618824,0,214.67,593.68
316,43,0.100847305841797,0,201.78,596.1
680,49,0.1309542354387,0,207.77,601.69
316,40,0.0872664625997165,0,213.38,605.31
316,53,0.153207183401627,1.66,200.91,631.39
316,41,0.0916843272688271,0,206.03,625.46
541,32,0.0558505360638185,0,200.72,633.11
541,45,0.110446616727766,0,205.14,634.67
316,45,0.110446616727766,0,220.08,613.54
541,33,0.059395736106932,0,216.74,622.07
316,44,0.105592419745657,0,221.47,630.62
541,33,0.059395736106932,0,220.4,549
316,45,0.110446616727766,0,221.23,571.22
316,34,0.0630500192282951,0,233.59,645.11
541,42,0.0962112750161874,0,238.23,642.73
316,44,0.105592419745657,0,243.61,642.96
541,33,0.059395736106932,0,251.21,635.04
316,31,0.0524144190989547,0,252.58,634.41
316,56,0.171042266695444,2.37,245.19,620.49
316,54,0.159043128087983,1.74,235.55,605.14
316,31,0.0524144190989547,0,239.87,609.28
316,41,0.0916843272688271,0,248.34,612.06
316,33,0.059395736106932,0,250.22,602.7
541,40,0.0872664625997165,0,247.95,592.65
316,37,0.0746673670618824,0,233.87,591.84
316,46,0.115409896788125,0,240.54,584.14
541,31,0.0524144190989547,0,247.71,572.29
541,59,0.189859097693508,2.75,243.35,573.17
541,39,0.0829576810088555,0,237.45,578.94
541,30,0.0490873852123405,0,237.53,577.05
541,36,0.0706858347057703,0,236.03,574.26
541,44,0.105592419745657,0,244.1,541.95
541,52,0.147480321793521,1.27,228.54,572.61
541,33,0.059395736106932,0,233.93,544.09
541,40,0.0872664625997165,0,231.11,547.61
541,38,0.0787579824962441,0,219.31,549.86
541,46,0.115409896788125,0,206.96,548.23
541,53,0.153207183401627,1.52,205.87,550.63
316,37,0.0746673670618824,0,214.04,678.3
316,40,0.0872664625997165,0,215.88,687.71
316,43,0.100847305841797,0,203.19,663.64
316,39,0.0829576810088555,0,202.26,665.06
541,34,0.0630500192282951,0,210.29,702.47
541,30,0.0490873852123405,0,204.47,705.58
316,34,0.0630500192282951,0,212.27,706.52
316,32,0.0558505360638185,0,207.8,712.01
316,47,0.120482259926734,0,217.28,709.63
541,34,0.0630500192282951,0,201.02,722.31
316,39,0.0829576810088555,0,224.74,712.44
541,40,0.0872664625997165,0,219.77,719.79
316,52,0.147480321793521,1.83,211.79,733.86
975,42,0.0962112750161874,0,204.47,742.26
316,41,0.0916843272688271,0,221.16,742.39
541,30,0.0490873852123405,0,221.01,745.69
541,41,0.0916843272688271,0,233.11,738
541,30,0.0490873852123405,0,231.22,719.04
316,34,0.0630500192282951,0,238.32,747.73
316,48,0.125663706143592,0,238.59,730.74
316,35,0.0668133854279079,0,234.67,717.13
541,53,0.153207183401627,1.97,249.99,741.75
541,37,0.0746673670618824,0,250.21,742.18
316,53,0.153207183401627,1.92,238.5,718.41
316,47,0.120482259926734,0,242.18,720.62
316,34,0.0630500192282951,0,231.71,704.66
541,32,0.0558505360638185,0,238.19,696.94
316,40,0.0872664625997165,0,252.89,720.41
541,30,0.0490873852123405,0,247.78,690.64
316,42,0.0962112750161874,0,247.65,686.74
316,44,0.105592419745657,0,253.05,665.19
541,40,0.0872664625997165,0,247.3,690.15
316,50,0.136353847812057,1.35,231.08,689.87
316,41,0.0916843272688271,0,234.27,681.75
316,47,0.120482259926734,0,237.24,668.79
541,38,0.0787579824962441,0,239.29,650.06
541,46,0.115409896788125,0,239.12,648.47
541,31,0.0524144190989547,0,238.49,649.05
316,31,0.0524144190989547,0,231.73,677.68
316,46,0.115409896788125,0,228.59,650.34
541,47,0.120482259926734,0,223.68,662.44
316,30,0.0490873852123405,0,224.79,681.19
541,35,0.0668133854279079,0,225.36,689.29
316,36,0.0706858347057703,0,214.3,658.65
316,40,0.0872664625997165,0,214.52,659.36
541,59,0.189859097693508,2.94,210.91,648.28
541,33,0.059395736106932,0,259.92,21.84
316,57,0.177205460616549,4.1,251.89,49.03
541,34,0.0630500192282951,0,273.11,56.64
541,58,0.183477737615904,3.37,252.95,60.28
316,32,0.0558505360638185,0,252.72,79.39
541,50,0.136353847812057,1.83,264.2,70.54
541,50,0.136353847812057,1.27,251.03,89.29
316,43,0.100847305841797,0,251.88,100.37
316,45,0.110446616727766,0,264.88,114.56
541,39,0.0829576810088555,0,269.49,90.56
316,40,0.0872664625997165,0,273.67,73.78
541,41,0.0916843272688271,0,282.17,87.56
316,36,0.0706858347057703,0,286.05,97.2
316,30,0.0490873852123405,0,288.5,102.56
316,30,0.0490873852123405,0,274.03,80.81
541,31,0.0524144190989547,0,274.38,90.54
316,33,0.059395736106932,0,283.62,78.45
316,42,0.0962112750161874,0,287.43,82.24
541,34,0.0630500192282951,0,299.19,104.87
316,40,0.0872664625997165,0,291.57,78.02
316,38,0.0787579824962441,0,295.77,59.25
541,42,0.0962112750161874,0,283.24,42.47
541,30,0.0490873852123405,0,293.07,49.5
541,32,0.0558505360638185,0,295.21,30.15
541,39,0.0829576810088555,0,296.12,15.15
541,40,0.0872664625997165,0,292.77,17.94
541,31,0.0524144190989547,0,287.34,27.02
541,38,0.0787579824962441,0,285.17,29.59
541,40,0.0872664625997165,0,276.1,29.36
541,38,0.0787579824962441,0,273.94,46.14
541,31,0.0524144190989547,0,265.61,24.04
316,31,0.0524144190989547,0,265.42,140.68
316,33,0.059395736106932,0,263.73,146.29
316,60,0.196349540849362,1.78,258.03,139.95
316,30,0.0490873852123405,0,266.43,160.95
316,43,0.100847305841797,0,263.01,160.91
316,45,0.110446616727766,0,255.04,164.57
316,30,0.0490873852123405,0,259.3,166.89
541,45,0.110446616727766,0,269.17,165.3
541,39,0.0829576810088555,0,263.35,187.89
